"Plot Title: CalCheck_102816_10558249"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10558249, SEN S/N: 10558249)","Coupler Detached (LGR S/N: 10558249)","Coupler Attached (LGR S/N: 10558249)","Host Connected (LGR S/N: 10558249)","Stopped (LGR S/N: 10558249)","End Of File (LGR S/N: 10558249)"
1,10/28/16 05:00:00 PM,31.942,Logged,,,,
2,10/28/16 05:01:00 PM,31.942,,,,,
3,10/28/16 05:02:00 PM,31.942,,,,,
4,10/28/16 05:03:00 PM,31.942,,,,,
5,10/28/16 05:04:00 PM,31.942,,,,,
6,10/28/16 05:05:00 PM,31.942,,,,,
7,10/28/16 05:06:00 PM,31.942,,,,,
8,10/28/16 05:07:00 PM,31.942,,,,,
9,10/28/16 05:08:00 PM,31.942,,,,,
10,10/28/16 05:09:00 PM,31.942,,,,,
11,10/28/16 05:10:00 PM,31.942,,,,,
12,10/28/16 05:11:00 PM,31.942,,,,,
13,10/28/16 05:12:00 PM,31.942,,,,,
14,10/28/16 05:13:00 PM,31.942,,,,,
15,10/28/16 05:14:00 PM,31.942,,,,,
16,10/28/16 05:15:00 PM,31.942,,,,,
17,10/28/16 05:16:00 PM,31.942,,,,,
18,10/28/16 05:17:00 PM,31.942,,,,,
19,10/28/16 05:18:00 PM,31.942,,,,,
20,10/28/16 05:19:00 PM,31.942,,,,,
21,10/28/16 05:20:00 PM,31.942,,,,,
22,10/28/16 05:21:00 PM,31.942,,,,,
23,10/28/16 05:22:00 PM,31.942,,,,,
24,10/28/16 05:23:00 PM,31.942,,,,,
25,10/28/16 05:24:00 PM,31.942,,,,,
26,10/28/16 05:25:00 PM,31.942,,,,,
27,10/28/16 05:26:00 PM,31.942,,,,,
28,10/28/16 05:27:00 PM,31.942,,,,,
29,10/28/16 05:28:00 PM,31.942,,,,,
30,10/28/16 05:29:00 PM,31.942,,,,,
31,10/28/16 05:30:00 PM,31.942,,,,,
32,10/28/16 05:31:00 PM,31.993,,,,,
33,10/28/16 05:32:00 PM,31.993,,,,,
34,10/28/16 05:33:00 PM,31.993,,,,,
35,10/28/16 05:34:00 PM,31.993,,,,,
36,10/28/16 05:35:00 PM,31.993,,,,,
37,10/28/16 05:36:00 PM,31.993,,,,,
38,10/28/16 05:37:00 PM,31.993,,,,,
39,10/28/16 05:38:00 PM,31.993,,,,,
40,10/28/16 05:39:00 PM,31.993,,,,,
41,10/28/16 05:40:00 PM,31.993,,,,,
42,10/28/16 05:41:00 PM,31.993,,,,,
43,10/28/16 05:42:00 PM,31.993,,,,,
44,10/28/16 05:43:00 PM,31.993,,,,,
45,10/28/16 05:44:00 PM,31.993,,,,,
46,10/28/16 05:45:00 PM,31.993,,,,,
47,10/28/16 05:46:00 PM,31.993,,,,,
48,10/28/16 05:47:00 PM,31.993,,,,,
49,10/28/16 05:48:00 PM,31.993,,,,,
50,10/28/16 05:49:00 PM,31.993,,,,,
51,10/28/16 05:50:00 PM,31.993,,,,,
52,10/28/16 05:51:00 PM,31.993,,,,,
53,10/28/16 05:52:00 PM,31.993,,,,,
54,10/28/16 05:53:00 PM,31.993,,,,,
55,10/28/16 05:54:00 PM,31.993,,,,,
56,10/28/16 05:55:00 PM,31.993,,,,,
57,10/28/16 05:56:00 PM,31.993,,,,,
58,10/28/16 05:57:00 PM,31.993,,,,,
59,10/28/16 05:58:00 PM,31.993,,,,,
60,10/28/16 05:59:00 PM,32.043,,,,,
61,10/28/16 06:00:00 PM,32.043,,,,,
62,10/28/16 06:01:00 PM,32.043,,,,,
63,10/28/16 06:02:00 PM,32.043,,,,,
64,10/28/16 06:03:00 PM,32.043,,,,,
65,10/28/16 06:04:00 PM,32.043,,,,,
66,10/28/16 06:05:00 PM,32.043,,,,,
67,10/28/16 06:06:00 PM,32.043,,,,,
68,10/28/16 06:07:00 PM,32.043,,,,,
69,10/28/16 06:08:00 PM,32.043,,,,,
70,10/28/16 06:09:00 PM,32.043,,,,,
71,10/28/16 06:10:00 PM,32.043,,,,,
72,10/28/16 06:11:00 PM,32.043,,,,,
73,10/28/16 06:12:00 PM,32.043,,,,,
74,10/28/16 06:13:00 PM,32.043,,,,,
75,10/28/16 06:14:00 PM,32.043,,,,,
76,10/28/16 06:15:00 PM,32.043,,,,,
77,10/28/16 06:16:00 PM,32.043,,,,,
78,10/28/16 06:17:00 PM,32.043,,,,,
79,10/28/16 06:18:00 PM,32.043,,,,,
80,10/28/16 06:19:00 PM,32.043,,,,,
81,10/28/16 06:20:00 PM,32.043,,,,,
82,10/28/16 06:21:00 PM,32.043,,,,,
83,10/28/16 06:22:00 PM,32.043,,,,,
84,10/28/16 06:23:00 PM,32.043,,,,,
85,10/28/16 06:24:00 PM,32.043,,,,,
86,10/28/16 06:25:00 PM,32.043,,,,,
87,10/28/16 06:26:00 PM,32.043,,,,,
88,10/28/16 06:27:00 PM,32.043,,,,,
89,10/28/16 06:28:00 PM,32.043,,,,,
90,10/28/16 06:29:00 PM,32.043,,,,,
91,10/28/16 06:30:00 PM,32.043,,,,,
92,10/28/16 06:31:00 PM,32.043,,,,,
93,10/28/16 06:32:00 PM,32.043,,,,,
94,10/28/16 06:33:00 PM,32.043,,,,,
95,10/28/16 06:34:00 PM,32.043,,,,,
96,10/28/16 06:35:00 PM,32.043,,,,,
97,10/28/16 06:36:00 PM,32.043,,,,,
98,10/28/16 06:37:00 PM,32.043,,,,,
99,10/28/16 06:38:00 PM,32.043,,,,,
100,10/28/16 06:39:00 PM,32.092,,,,,
101,10/28/16 06:40:00 PM,32.092,,,,,
102,10/28/16 06:41:00 PM,32.092,,,,,
103,10/28/16 06:42:00 PM,32.092,,,,,
104,10/28/16 06:43:00 PM,32.092,,,,,
105,10/28/16 06:44:00 PM,32.092,,,,,
106,10/28/16 06:45:00 PM,32.092,,,,,
107,10/28/16 06:46:00 PM,32.092,,,,,
108,10/28/16 06:47:00 PM,32.092,,,,,
109,10/28/16 06:48:00 PM,32.092,,,,,
110,10/28/16 06:49:00 PM,32.092,,,,,
111,10/28/16 06:50:00 PM,32.092,,,,,
112,10/28/16 06:51:00 PM,32.092,,,,,
113,10/28/16 06:52:00 PM,32.092,,,,,
114,10/28/16 06:53:00 PM,32.092,,,,,
115,10/28/16 06:54:00 PM,32.092,,,,,
116,10/28/16 06:55:00 PM,32.092,,,,,
117,10/28/16 06:56:00 PM,32.092,,,,,
118,10/28/16 06:57:00 PM,32.092,,,,,
119,10/28/16 06:58:00 PM,32.092,,,,,
120,10/28/16 06:59:00 PM,32.092,,,,,
121,10/28/16 07:00:00 PM,32.092,,,,,
122,10/28/16 07:01:00 PM,32.142,,,,,
123,10/28/16 07:02:00 PM,32.092,,,,,
124,10/28/16 07:03:00 PM,32.142,,,,,
125,10/28/16 07:04:00 PM,32.142,,,,,
126,10/28/16 07:05:00 PM,32.142,,,,,
127,10/28/16 07:06:00 PM,32.142,,,,,
128,10/28/16 07:07:00 PM,32.142,,,,,
129,10/28/16 07:08:00 PM,32.142,,,,,
130,10/28/16 07:09:00 PM,32.142,,,,,
131,10/28/16 07:10:00 PM,32.142,,,,,
132,10/28/16 07:11:00 PM,32.142,,,,,
133,10/28/16 07:12:00 PM,32.142,,,,,
134,10/28/16 07:13:00 PM,32.142,,,,,
135,10/28/16 07:14:00 PM,32.142,,,,,
136,10/28/16 07:15:00 PM,32.142,,,,,
137,10/28/16 07:16:00 PM,32.142,,,,,
138,10/28/16 07:17:00 PM,32.142,,,,,
139,10/28/16 07:18:00 PM,32.142,,,,,
140,10/28/16 07:19:00 PM,32.142,,,,,
141,10/28/16 07:20:00 PM,32.142,,,,,
142,10/28/16 07:21:00 PM,32.142,,,,,
143,10/28/16 07:22:00 PM,32.142,,,,,
144,10/28/16 07:23:00 PM,32.142,,,,,
145,10/28/16 07:24:00 PM,32.142,,,,,
146,10/28/16 07:25:00 PM,32.142,,,,,
147,10/28/16 07:26:00 PM,32.142,,,,,
148,10/28/16 07:27:00 PM,32.142,,,,,
149,10/28/16 07:28:00 PM,32.142,,,,,
150,10/28/16 07:29:00 PM,32.142,,,,,
151,10/28/16 07:30:00 PM,32.142,,,,,
152,10/28/16 07:31:00 PM,32.142,,,,,
153,10/28/16 07:32:00 PM,32.142,,,,,
154,10/28/16 07:33:00 PM,32.142,,,,,
155,10/28/16 07:34:00 PM,32.142,,,,,
156,10/28/16 07:35:00 PM,32.142,,,,,
157,10/28/16 07:36:00 PM,32.142,,,,,
158,10/28/16 07:37:00 PM,32.142,,,,,
159,10/28/16 07:38:00 PM,32.142,,,,,
160,10/28/16 07:39:00 PM,32.142,,,,,
161,10/28/16 07:40:00 PM,32.142,,,,,
162,10/28/16 07:41:00 PM,32.142,,,,,
163,10/28/16 07:42:00 PM,32.142,,,,,
164,10/28/16 07:43:00 PM,32.142,,,,,
165,10/28/16 07:44:00 PM,32.142,,,,,
166,10/28/16 07:45:00 PM,32.142,,,,,
167,10/28/16 07:46:00 PM,32.142,,,,,
168,10/28/16 07:47:00 PM,32.193,,,,,
169,10/28/16 07:48:00 PM,32.193,,,,,
170,10/28/16 07:49:00 PM,32.193,,,,,
171,10/28/16 07:50:00 PM,32.193,,,,,
172,10/28/16 07:51:00 PM,32.193,,,,,
173,10/28/16 07:52:00 PM,32.193,,,,,
174,10/28/16 07:53:00 PM,32.193,,,,,
175,10/28/16 07:54:00 PM,32.193,,,,,
176,10/28/16 07:55:00 PM,32.193,,,,,
177,10/28/16 07:56:00 PM,32.193,,,,,
178,10/28/16 07:57:00 PM,32.193,,,,,
179,10/28/16 07:58:00 PM,32.193,,,,,
180,10/28/16 07:59:00 PM,32.193,,,,,
181,10/28/16 08:00:00 PM,32.193,,,,,
182,10/28/16 08:01:00 PM,32.193,,,,,
183,10/28/16 08:02:00 PM,32.193,,,,,
184,10/28/16 08:03:00 PM,32.243,,,,,
185,10/28/16 08:04:00 PM,32.243,,,,,
186,10/28/16 08:05:00 PM,32.243,,,,,
187,10/28/16 08:06:00 PM,32.243,,,,,
188,10/28/16 08:07:00 PM,32.243,,,,,
189,10/28/16 08:08:00 PM,32.243,,,,,
190,10/28/16 08:09:00 PM,32.243,,,,,
191,10/28/16 08:10:00 PM,32.243,,,,,
192,10/28/16 08:11:00 PM,32.243,,,,,
193,10/28/16 08:12:00 PM,32.243,,,,,
194,10/28/16 08:13:00 PM,32.243,,,,,
195,10/28/16 08:14:00 PM,32.243,,,,,
196,10/28/16 08:15:00 PM,32.243,,,,,
197,10/28/16 08:16:00 PM,32.243,,,,,
198,10/28/16 08:17:00 PM,32.243,,,,,
199,10/28/16 08:18:00 PM,32.243,,,,,
200,10/28/16 08:19:00 PM,32.243,,,,,
201,10/28/16 08:20:00 PM,32.243,,,,,
202,10/28/16 08:21:00 PM,32.243,,,,,
203,10/28/16 08:22:00 PM,32.243,,,,,
204,10/28/16 08:23:00 PM,32.243,,,,,
205,10/28/16 08:24:00 PM,32.243,,,,,
206,10/28/16 08:25:00 PM,32.293,,,,,
207,10/28/16 08:26:00 PM,32.243,,,,,
208,10/28/16 08:27:00 PM,32.293,,,,,
209,10/28/16 08:28:00 PM,32.293,,,,,
210,10/28/16 08:29:00 PM,32.293,,,,,
211,10/28/16 08:30:00 PM,32.293,,,,,
212,10/28/16 08:31:00 PM,32.293,,,,,
213,10/28/16 08:32:00 PM,32.293,,,,,
214,10/28/16 08:33:00 PM,32.293,,,,,
215,10/28/16 08:34:00 PM,32.293,,,,,
216,10/28/16 08:35:00 PM,32.293,,,,,
217,10/28/16 08:36:00 PM,32.342,,,,,
218,10/28/16 08:37:00 PM,32.342,,,,,
219,10/28/16 08:38:00 PM,32.342,,,,,
220,10/28/16 08:39:00 PM,32.342,,,,,
221,10/28/16 08:40:00 PM,32.342,,,,,
222,10/28/16 08:41:00 PM,32.342,,,,,
223,10/28/16 08:42:00 PM,32.342,,,,,
224,10/28/16 08:43:00 PM,32.342,,,,,
225,10/28/16 08:44:00 PM,32.342,,,,,
226,10/28/16 08:45:00 PM,32.342,,,,,
227,10/28/16 08:46:00 PM,32.342,,,,,
228,10/28/16 08:47:00 PM,32.342,,,,,
229,10/28/16 08:48:00 PM,32.342,,,,,
230,10/28/16 08:49:00 PM,32.342,,,,,
