"Plot Title: CalCheck_102816_10776980"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10776980, SEN S/N: 10776980)","Coupler Detached (LGR S/N: 10776980)","Coupler Attached (LGR S/N: 10776980)","Host Connected (LGR S/N: 10776980)","Stopped (LGR S/N: 10776980)","End Of File (LGR S/N: 10776980)"
1,10/28/16 05:00:00 PM,31.942,Logged,,,,
2,10/28/16 05:01:00 PM,31.942,,,,,
3,10/28/16 05:02:00 PM,31.942,,,,,
4,10/28/16 05:03:00 PM,31.942,,,,,
5,10/28/16 05:04:00 PM,31.993,,,,,
6,10/28/16 05:05:00 PM,31.942,,,,,
7,10/28/16 05:06:00 PM,31.942,,,,,
8,10/28/16 05:07:00 PM,31.993,,,,,
9,10/28/16 05:08:00 PM,31.993,,,,,
10,10/28/16 05:09:00 PM,31.993,,,,,
11,10/28/16 05:10:00 PM,31.993,,,,,
12,10/28/16 05:11:00 PM,31.993,,,,,
13,10/28/16 05:12:00 PM,31.993,,,,,
14,10/28/16 05:13:00 PM,31.993,,,,,
15,10/28/16 05:14:00 PM,31.993,,,,,
16,10/28/16 05:15:00 PM,31.993,,,,,
17,10/28/16 05:16:00 PM,31.993,,,,,
18,10/28/16 05:17:00 PM,31.993,,,,,
19,10/28/16 05:18:00 PM,31.993,,,,,
20,10/28/16 05:19:00 PM,31.993,,,,,
21,10/28/16 05:20:00 PM,31.993,,,,,
22,10/28/16 05:21:00 PM,31.993,,,,,
23,10/28/16 05:22:00 PM,31.993,,,,,
24,10/28/16 05:23:00 PM,31.993,,,,,
25,10/28/16 05:24:00 PM,31.993,,,,,
26,10/28/16 05:25:00 PM,31.993,,,,,
27,10/28/16 05:26:00 PM,31.993,,,,,
28,10/28/16 05:27:00 PM,31.993,,,,,
29,10/28/16 05:28:00 PM,31.993,,,,,
30,10/28/16 05:29:00 PM,31.993,,,,,
31,10/28/16 05:30:00 PM,31.993,,,,,
32,10/28/16 05:31:00 PM,31.993,,,,,
33,10/28/16 05:32:00 PM,31.993,,,,,
34,10/28/16 05:33:00 PM,31.993,,,,,
35,10/28/16 05:34:00 PM,31.993,,,,,
36,10/28/16 05:35:00 PM,32.043,,,,,
37,10/28/16 05:36:00 PM,32.043,,,,,
38,10/28/16 05:37:00 PM,32.043,,,,,
39,10/28/16 05:38:00 PM,32.043,,,,,
40,10/28/16 05:39:00 PM,32.043,,,,,
41,10/28/16 05:40:00 PM,32.043,,,,,
42,10/28/16 05:41:00 PM,32.043,,,,,
43,10/28/16 05:42:00 PM,32.043,,,,,
44,10/28/16 05:43:00 PM,32.043,,,,,
45,10/28/16 05:44:00 PM,32.043,,,,,
46,10/28/16 05:45:00 PM,32.043,,,,,
47,10/28/16 05:46:00 PM,32.043,,,,,
48,10/28/16 05:47:00 PM,32.043,,,,,
49,10/28/16 05:48:00 PM,32.043,,,,,
50,10/28/16 05:49:00 PM,32.043,,,,,
51,10/28/16 05:50:00 PM,32.043,,,,,
52,10/28/16 05:51:00 PM,32.043,,,,,
53,10/28/16 05:52:00 PM,32.043,,,,,
54,10/28/16 05:53:00 PM,32.043,,,,,
55,10/28/16 05:54:00 PM,32.043,,,,,
56,10/28/16 05:55:00 PM,32.043,,,,,
57,10/28/16 05:56:00 PM,32.043,,,,,
58,10/28/16 05:57:00 PM,32.043,,,,,
59,10/28/16 05:58:00 PM,32.043,,,,,
60,10/28/16 05:59:00 PM,32.043,,,,,
61,10/28/16 06:00:00 PM,32.043,,,,,
62,10/28/16 06:01:00 PM,32.043,,,,,
63,10/28/16 06:02:00 PM,32.092,,,,,
64,10/28/16 06:03:00 PM,32.092,,,,,
65,10/28/16 06:04:00 PM,32.092,,,,,
66,10/28/16 06:05:00 PM,32.092,,,,,
67,10/28/16 06:06:00 PM,32.092,,,,,
68,10/28/16 06:07:00 PM,32.092,,,,,
69,10/28/16 06:08:00 PM,32.092,,,,,
70,10/28/16 06:09:00 PM,32.092,,,,,
71,10/28/16 06:10:00 PM,32.092,,,,,
72,10/28/16 06:11:00 PM,32.092,,,,,
73,10/28/16 06:12:00 PM,32.092,,,,,
74,10/28/16 06:13:00 PM,32.092,,,,,
75,10/28/16 06:14:00 PM,32.092,,,,,
76,10/28/16 06:15:00 PM,32.142,,,,,
77,10/28/16 06:16:00 PM,32.142,,,,,
78,10/28/16 06:17:00 PM,32.142,,,,,
79,10/28/16 06:18:00 PM,32.142,,,,,
80,10/28/16 06:19:00 PM,32.142,,,,,
81,10/28/16 06:20:00 PM,32.142,,,,,
82,10/28/16 06:21:00 PM,32.142,,,,,
83,10/28/16 06:22:00 PM,32.142,,,,,
84,10/28/16 06:23:00 PM,32.142,,,,,
85,10/28/16 06:24:00 PM,32.142,,,,,
86,10/28/16 06:25:00 PM,32.142,,,,,
87,10/28/16 06:26:00 PM,32.142,,,,,
88,10/28/16 06:27:00 PM,32.142,,,,,
89,10/28/16 06:28:00 PM,32.142,,,,,
90,10/28/16 06:29:00 PM,32.142,,,,,
91,10/28/16 06:30:00 PM,32.142,,,,,
92,10/28/16 06:31:00 PM,32.142,,,,,
93,10/28/16 06:32:00 PM,32.142,,,,,
94,10/28/16 06:33:00 PM,32.142,,,,,
95,10/28/16 06:34:00 PM,32.142,,,,,
96,10/28/16 06:35:00 PM,32.142,,,,,
97,10/28/16 06:36:00 PM,32.142,,,,,
98,10/28/16 06:37:00 PM,32.142,,,,,
99,10/28/16 06:38:00 PM,32.193,,,,,
100,10/28/16 06:39:00 PM,32.193,,,,,
101,10/28/16 06:40:00 PM,32.193,,,,,
102,10/28/16 06:41:00 PM,32.193,,,,,
103,10/28/16 06:42:00 PM,32.193,,,,,
104,10/28/16 06:43:00 PM,32.193,,,,,
105,10/28/16 06:44:00 PM,32.193,,,,,
106,10/28/16 06:45:00 PM,32.193,,,,,
107,10/28/16 06:46:00 PM,32.193,,,,,
108,10/28/16 06:47:00 PM,32.193,,,,,
109,10/28/16 06:48:00 PM,32.193,,,,,
110,10/28/16 06:49:00 PM,32.193,,,,,
111,10/28/16 06:50:00 PM,32.243,,,,,
112,10/28/16 06:51:00 PM,32.243,,,,,
113,10/28/16 06:52:00 PM,32.243,,,,,
114,10/28/16 06:53:00 PM,32.243,,,,,
115,10/28/16 06:54:00 PM,32.243,,,,,
116,10/28/16 06:55:00 PM,32.243,,,,,
117,10/28/16 06:56:00 PM,32.243,,,,,
118,10/28/16 06:57:00 PM,32.243,,,,,
119,10/28/16 06:58:00 PM,32.243,,,,,
120,10/28/16 06:59:00 PM,32.243,,,,,
121,10/28/16 07:00:00 PM,32.243,,,,,
122,10/28/16 07:01:00 PM,32.243,,,,,
123,10/28/16 07:02:00 PM,32.243,,,,,
124,10/28/16 07:03:00 PM,32.293,,,,,
125,10/28/16 07:04:00 PM,32.293,,,,,
126,10/28/16 07:05:00 PM,32.293,,,,,
127,10/28/16 07:06:00 PM,32.293,,,,,
128,10/28/16 07:07:00 PM,32.293,,,,,
129,10/28/16 07:08:00 PM,32.293,,,,,
130,10/28/16 07:09:00 PM,32.293,,,,,
131,10/28/16 07:10:00 PM,32.293,,,,,
132,10/28/16 07:11:00 PM,32.293,,,,,
133,10/28/16 07:12:00 PM,32.342,,,,,
134,10/28/16 07:13:00 PM,32.342,,,,,
135,10/28/16 07:14:00 PM,32.342,,,,,
136,10/28/16 07:15:00 PM,32.342,,,,,
137,10/28/16 07:16:00 PM,32.342,,,,,
138,10/28/16 07:17:00 PM,32.342,,,,,
139,10/28/16 07:18:00 PM,32.342,,,,,
140,10/28/16 07:19:00 PM,32.342,,,,,
141,10/28/16 07:20:00 PM,32.342,,,,,
142,10/28/16 07:21:00 PM,32.342,,,,,
143,10/28/16 07:22:00 PM,32.342,,,,,
144,10/28/16 07:23:00 PM,32.342,,,,,
145,10/28/16 07:24:00 PM,32.392,,,,,
146,10/28/16 07:25:00 PM,32.392,,,,,
147,10/28/16 07:26:00 PM,32.392,,,,,
148,10/28/16 07:27:00 PM,32.392,,,,,
149,10/28/16 07:28:00 PM,32.392,,,,,
150,10/28/16 07:29:00 PM,32.392,,,,,
151,10/28/16 07:30:00 PM,32.392,,,,,
152,10/28/16 07:31:00 PM,32.392,,,,,
153,10/28/16 07:32:00 PM,32.392,,,,,
154,10/28/16 07:33:00 PM,32.443,,,,,
155,10/28/16 07:34:00 PM,32.443,,,,,
156,10/28/16 07:35:00 PM,32.443,,,,,
157,10/28/16 07:36:00 PM,32.443,,,,,
158,10/28/16 07:37:00 PM,32.443,,,,,
159,10/28/16 07:38:00 PM,32.443,,,,,
160,10/28/16 07:39:00 PM,32.443,,,,,
161,10/28/16 07:40:00 PM,32.443,,,,,
162,10/28/16 07:41:00 PM,32.443,,,,,
163,10/28/16 07:42:00 PM,32.443,,,,,
164,10/28/16 07:43:00 PM,32.443,,,,,
165,10/28/16 07:44:00 PM,32.491,,,,,
166,10/28/16 07:45:00 PM,32.491,,,,,
167,10/28/16 07:46:00 PM,32.491,,,,,
168,10/28/16 07:47:00 PM,32.491,,,,,
169,10/28/16 07:48:00 PM,32.491,,,,,
170,10/28/16 07:49:00 PM,32.491,,,,,
171,10/28/16 07:50:00 PM,32.542,,,,,
172,10/28/16 07:51:00 PM,32.542,,,,,
173,10/28/16 07:52:00 PM,32.542,,,,,
174,10/28/16 07:53:00 PM,32.542,,,,,
175,10/28/16 07:54:00 PM,32.542,,,,,
176,10/28/16 07:55:00 PM,32.542,,,,,
177,10/28/16 07:56:00 PM,32.542,,,,,
178,10/28/16 07:57:00 PM,32.542,,,,,
179,10/28/16 07:58:00 PM,32.542,,,,,
180,10/28/16 07:59:00 PM,32.542,,,,,
181,10/28/16 08:00:00 PM,32.542,,,,,
182,10/28/16 08:01:00 PM,32.592,,,,,
183,10/28/16 08:02:00 PM,32.592,,,,,
184,10/28/16 08:03:00 PM,32.592,,,,,
185,10/28/16 08:04:00 PM,32.592,,,,,
186,10/28/16 08:05:00 PM,32.592,,,,,
187,10/28/16 08:06:00 PM,32.592,,,,,
188,10/28/16 08:07:00 PM,32.641,,,,,
189,10/28/16 08:08:00 PM,32.641,,,,,
190,10/28/16 08:09:00 PM,32.641,,,,,
191,10/28/16 08:10:00 PM,32.641,,,,,
192,10/28/16 08:11:00 PM,32.641,,,,,
193,10/28/16 08:12:00 PM,32.641,,,,,
194,10/28/16 08:13:00 PM,32.641,,,,,
195,10/28/16 08:14:00 PM,32.641,,,,,
196,10/28/16 08:15:00 PM,32.691,,,,,
197,10/28/16 08:16:00 PM,32.691,,,,,
198,10/28/16 08:17:00 PM,32.691,,,,,
199,10/28/16 08:18:00 PM,32.691,,,,,
200,10/28/16 08:19:00 PM,32.691,,,,,
201,10/28/16 08:20:00 PM,32.691,,,,,
202,10/28/16 08:21:00 PM,32.691,,,,,
203,10/28/16 08:22:00 PM,32.742,,,,,
204,10/28/16 08:23:00 PM,32.742,,,,,
205,10/28/16 08:24:00 PM,32.742,,,,,
206,10/28/16 08:25:00 PM,32.742,,,,,
207,10/28/16 08:26:00 PM,32.742,,,,,
208,10/28/16 08:27:00 PM,32.742,,,,,
209,10/28/16 08:28:00 PM,32.742,,,,,
210,10/28/16 08:29:00 PM,32.742,,,,,
211,10/28/16 08:30:00 PM,32.790,,,,,
212,10/28/16 08:31:00 PM,32.790,,,,,
213,10/28/16 08:32:00 PM,32.790,,,,,
214,10/28/16 08:33:00 PM,32.790,,,,,
215,10/28/16 08:34:00 PM,32.790,,,,,
216,10/28/16 08:35:00 PM,32.790,,,,,
217,10/28/16 08:36:00 PM,32.790,,,,,
218,10/28/16 08:37:00 PM,32.841,,,,,
219,10/28/16 08:38:00 PM,32.841,,,,,
220,10/28/16 08:39:00 PM,32.841,,,,,
221,10/28/16 08:40:00 PM,32.841,,,,,
222,10/28/16 08:41:00 PM,32.841,,,,,
223,10/28/16 08:42:00 PM,32.841,,,,,
224,10/28/16 08:43:00 PM,32.841,,,,,
225,10/28/16 08:44:00 PM,32.891,,,,,
226,10/28/16 08:45:00 PM,32.891,,,,,
227,10/28/16 08:46:00 PM,32.891,,,,,
228,10/28/16 08:47:00 PM,32.891,,,,,
229,10/28/16 08:48:00 PM,32.940,,,,,
230,10/28/16 08:49:00 PM,32.940,,,,,
